Tech Media & Telecom,AAPL,-0.02255218268344028,-0.015979122472584706,0.024689352857663605,0.09052672226628056,0.16717837192408702,0.3724595872752231
Tech Media & Telecom,MSFT,0.007488696531142369,0.0053163707116504755,0.01866220976151922,0.1630539708735974,0.28564619161069804,0.485625520843493
Tech Media & Telecom,GOOG,0.020536593292372785,0.031659004931415824,0.036062974950485716,0.09679488203253106,0.2908490065401669,0.4702785412222863
Tech Media & Telecom,AMZN,-0.011931212794275226,0.031088974903432542,0.06114370337853137,0.13936270736422351,0.42818499678075095,0.5090033195404033
Tech Media & Telecom,NVDA,-0.0009737910742487754,0.043107749972454035,0.017279241436192416,0.10015416634192376,0.701157644966975,1.137458561766691
Tech Media & Telecom,META,0.010442803789647126,0.06321388236512038,0.06482058508013533,0.2204607831918436,0.5091763857755174,1.035727535979821
Tech Media & Telecom,TSM,0.0023775394146333673,0.041850879542726926,0.05830778550662885,0.14129150762566356,0.2230132077000817,0.21771866240647464
Tech Media & Telecom,AVGO,-0.020152663413387728,0.17765811074478488,0.14714631423862534,0.29535049826010396,0.6389625774774322,0.7273910763489354
Tech Media & Telecom,ORCL,-0.00737417135729046,-0.06460138206562871,-0.06794794943998628,-0.06738674207340212,0.14607272318762032,0.23112400929240595
Tech Media & Telecom,AMD,0.052347635373657275,0.13711579034445487,0.23170510896897567,0.3645384690975373,0.5447237184949283,0.8278607483081684
Tech Media & Telecom,ADBE,-0.01324970676493864,-0.01913893766496899,0.006074605576814718,0.15360243799389306,0.48897525843433776,0.5986720111332071
Tech Media & Telecom,CRM,-0.004014256184238341,0.04886925215420812,0.18842429852575604,0.2535471037083943,0.3290053531079522,0.6124639542634159
Tech Media & Telecom,NFLX,-0.01637924923927281,0.07225867484323767,0.05541137455697054,0.18862219810520686,0.38788744746714077,0.4664602474656323
Tech Media & Telecom,SAP,-0.002593784769195362,-0.03429081105408849,0.04176794452442156,0.11770915652747405,0.221154112676906,0.3239306375391867
Tech Media & Telecom,CSCO,0.006827096205333505,0.043677711140467146,-0.047263747582381166,-0.0773020123641075,0.02431164339942926,0.09178404805988227
Tech Media & Telecom,INTL,0.01337054899659662,0.047773162823352644,0.08045941374579468,0.10263187142827579,0.09358642848042109,0.10135251803617196
Tech Media & Telecom,INTU,0.005856922458307046,0.08648424037374547,0.11951512222396865,0.25993659348692244,0.3766051359363226,0.5171463145060694
Tech Media & Telecom,VZ,0.00352505044054352,-0.01381105761257051,0.047407765126420975,0.15812764855174255,0.018372294987149873,-0.0003212682224403851
Tech Media & Telecom,QCOM,0.01017800067639174,0.0852752501122982,0.12333769242787773,0.30485872606914566,0.23078358162255375,0.25640654616385006
Tech Media & Telecom,IBM,0.012357263304737742,0.010028229465651517,0.07005157871073153,0.16040455298768064,0.2899056190146,0.17960412709942475
Tech Media & Telecom,NOW,-0.0014307041986766356,0.012644079272694952,0.08474965683551605,0.24164747098474082,0.409616526144008,0.5690329847281094
Tech Media & Telecom,TXN,0.011996217061731373,0.08399881181829905,0.11804402634816125,0.03702827030662459,-0.00561198617612535,0.028428823637846823
Tech Media & Telecom,AMAT,-0.0004915507317165835,0.09570504201924901,0.04982652324754033,0.11140063410121626,0.3998448801114052,0.4559105714692009
Tech Media & Telecom,DTEGY,0.023674393791854542,-0.011198072826428374,0.039010128126418464,0.1575069286902021,-0.010218363778145778,0.12561428654094475
Tech Media & Telecom,SONY,0.0337010629943616,0.059599506053954476,0.08499840031388162,0.1559153729295193,0.06804052995233845,0.116535630297108
Tech Media & Telecom,T,0.010334972670064446,-0.007762013659399103,0.06440963343926087,0.19147233153721943,-0.10649279101066389,-0.055425519813940394
Tech Media & Telecom,NTTYY,0.037237789164610735,0.033638409032802796,0.07588561389266824,0.09416200485365478,0.029604001944827596,0.05578657762712336
Tech Media & Telecom,LRCX,0.004126970342961278,0.11398715310607443,0.12283893336701679,0.1829915786974079,0.5028637943864642,0.580902130296135
Tech Media & Telecom,PANW,-0.04505411770244483,-0.009723019836653801,0.14904818469127235,0.24786747128124365,0.45412429303659685,0.8020019445287772
Tech Media & Telecom,SHOP,-0.004629748872729489,0.07426145887478253,0.144513308751976,0.4227424061704813,0.6458343324273708,0.8291308700188607
Tech Media & Telecom,ADI,0.004417808887289709,0.07362651977589818,0.10141973112376712,0.1357955224580354,0.08643357860419576,0.22449643331084468
Tech Media & Telecom,MU,0.04378650967034403,0.1370614193954529,0.10962551553885946,0.3163101760685364,0.34807784320427926,0.47366952906411974
Tech Media & Telecom,INFY,-0.021466152437003116,0.029465240038386242,0.06018199833787985,0.10145445046600066,0.22376327909770555,0.04068162223532057
Tech Media & Telecom,SNPS,-0.07919075133135589,-0.03629328460444081,-0.022869085773963294,0.17791551840619857,0.3274415858526142,0.4594069544945877
Tech Media & Telecom,ANET,-0.004778170408774596,0.05074953081884914,0.0989564460238368,0.2533731450886778,0.442133650519553,0.8041053361386965
Tech Media & Telecom,CDNS,-0.0069082480140769675,0.048138237877361933,0.02663779352603124,0.1999158843262172,0.25366298238989804,0.4897523350032251
Consumer Goods,TSLA,-0.03232846593591221,0.022782936904624962,0.02986507079592915,0.10340947392062005,0.3722984701356399,0.7663545008224253
Consumer Goods,WMT,0.01375071771937808,0.04459079469597793,-0.06587195485347153,0.014125694761774055,0.07304451163337278,0.11460507294167532
Consumer Goods,PG,0.002705263657170609,0.010363175162827254,-0.03087969746225372,-0.025203909132434088,-0.008537376112768391,0.009252068583816109
Consumer Goods,HD,-0.015741771099756052,0.06069665226882892,0.12554765385862354,0.08558648956493553,0.20479449940146754,0.10614603618210805
