dataset,group,m,k,algorithm,param_eps,div,num_elem,time1,time2,time3
Census_small,Age,7,50,Alg2,0.05,4.6,464.8,0.0,3.3462286312998915,3.3462286312998915
Census_small,Both,14,15,FairFlow,0.05,2.1,-,-,-,0.528207652400306
Census_small,Both,14,15,fmmd_ILP,0.05,25.0,-,-,-,83.83175722300075
Census_small,Both,14,15,scalable_fmmd_ILP,0.05,16.8,-,-,-,1.0901321040975744
Census_small,both,14,15,FairGreedyFlow,0.05,3.7,-,-,-,3.172812799399253
Census_small,both,14,15,Alg2,0.05,11.3,309.1,0.0,1.1248037166995346,1.1248037166995346
Census_small,Both,14,20,FairFlow,0.05,1.9,-,-,-,0.8448099082001136
Census_small,Both,14,20,fmmd_ILP,0.05,25.0,-,-,-,82.1477175770051
Census_small,Both,14,20,scalable_fmmd_ILP,0.05,17.5,-,-,-,1.0191204096001456
Census_small,both,14,20,FairGreedyFlow,0.05,3.7,-,-,-,4.1488082226002
Census_small,both,14,20,Alg2,0.05,9.7,360.4,0.0,1.8174345405022905,1.8174345405022905
Census_small,Both,14,25,FairFlow,0.05,1.6,-,-,-,1.2146330397990823
Census_small,Both,14,25,fmmd_ILP,0.05,25.0,-,-,-,370.9471977439971
Census_small,Both,14,25,scalable_fmmd_ILP,0.05,16.2,-,-,-,1.1400685580993013
Census_small,both,14,25,FairGreedyFlow,0.05,3.5,-,-,-,5.092508063399873
Census_small,both,14,25,Alg2,0.05,11.2,412.2,0.0,2.739302332099032,2.739302332099032
Census_small,Both,14,30,FairFlow,0.05,1.3,-,-,-,1.6967150866999874
Census_small,Both,14,30,fmmd_ILP,0.05,17.0,-,-,-,48.12038476199814
Census_small,Both,14,30,scalable_fmmd_ILP,0.05,14.0,-,-,-,1.053410194900789
Census_small,both,14,30,FairGreedyFlow,0.05,2.4,-,-,-,6.262037412398786
Census_small,both,14,30,Alg2,0.05,7.1,493.6,0.0,6.3116640586995345,6.3116640586995345
Census_small,Both,14,35,FairFlow,0.05,1.9,-,-,-,2.189437268600159
Census_small,Both,14,35,fmmd_ILP,0.05,21.0,-,-,-,77.61020640099741
Census_small,Both,14,35,scalable_fmmd_ILP,0.05,14.9,-,-,-,0.9358010496987845
Census_small,both,14,35,FairGreedyFlow,0.05,2.6,-,-,-,6.958564060000208
Census_small,both,14,35,Alg2,0.05,7.7,522.0,0.0,8.014453194899398,8.014453194899398
Census_small,Both,14,40,FairFlow,0.05,1.2,-,-,-,2.8198522543003492
Census_small,Both,14,40,fmmd_ILP,0.05,13.0,-,-,-,31.10998613200354
Census_small,Both,14,40,scalable_fmmd_ILP,0.05,12.5,-,-,-,1.6136717643988958
Census_small,both,14,40,FairGreedyFlow,0.05,1.3,-,-,-,8.635350072399888
Census_small,both,14,40,Alg2,0.05,5.9,568.6,0.0,12.29990098179842,12.29990098179842
Census_small,Both,14,45,FairFlow,0.05,1.4,-,-,-,3.470841609600029
Census_small,Both,14,45,fmmd_ILP,0.05,11.0,-,-,-,24.990426677002688
Census_small,Both,14,45,scalable_fmmd_ILP,0.05,9.4,-,-,-,2.8590613597996706
Census_small,both,14,45,FairGreedyFlow,0.05,1.0,-,-,-,9.341698213600466
Census_small,both,14,45,Alg2,0.05,5.5,620.4,0.0,17.15414764990128,17.15414764990128
Census_small,Both,14,50,FairFlow,0.05,1.0,-,-,-,4.434397466098744
Census_small,Both,14,50,fmmd_ILP,0.05,9.0,-,-,-,18.886431182996603
Census_small,Both,14,50,scalable_fmmd_ILP,0.05,7.2,-,-,-,3.9823609766004666
Census_small,both,14,50,FairGreedyFlow,0.05,1.0,-,-,-,9.944815691599796
Census_small,both,14,50,Alg2,0.05,4.2,636.9,0.0,16.85099867950048,16.85099867950048
adult_small,Sex,2,5,FairSwap,0.05,5.549703148606669,-,-,-,0.04013609000030556
adult_small,Sex,2,5,FairFlow,0.05,4.591277787233443,-,-,-,0.04006815899920184
adult_small,Sex,2,5,fmmd_ILP,0.05,8.087874155007235,162.5479098450014
adult_small,Sex,2,5,scalable_fmmd_ILP,0.05,6.4188834780657045,-,-,-,0.0682239390007453
Adult_small,Sex,2,5,Alg1,0.05,5.584561483221677,22.3,0.0,0.08489131620081025,0.08489131620081025
Adult_small,Sex,2,5,Alg2,0.05,5.493494889674999,30.8,0.0,0.14064919840093354,0.14064919840093354
Adult_small,Sex,2,5,FairGreedyFlow,0.05,2.849755442770808,-,-,-,0.05458308529996429
adult_small,Sex,2,10,FairSwap,0.05,4.509865875936379,-,-,-,0.07760064749963931
adult_small,Sex,2,10,FairFlow,0.05,3.2401557040511575,-,-,-,0.08215767509900615
adult_small,Sex,2,10,fmmd_ILP,0.05,5.303865169794666,327.90022748000047
adult_small,Sex,2,10,scalable_fmmd_ILP,0.05,4.64355673759878,-,-,-,0.13895953240062225
Adult_small,Sex,2,10,Alg1,0.05,4.029963653608007,43.9,0.0,0.12344171820150222,0.12344171820150222
Adult_small,Sex,2,10,Alg2,0.05,4.179452615192448,62.3,0.0,0.21407846820002305,0.21407846820002305
Adult_small,Sex,2,10,FairGreedyFlow,0.05,2.099925657815184,-,-,-,0.09092017249931814
adult_small,Sex,2,15,FairSwap,0.05,3.5977988810524373,-,-,-,0.1172174947008898
adult_small,Sex,2,15,FairFlow,0.05,2.440168811738668,-,-,-,0.12759898630029057
adult_small,Sex,2,15,fmmd_ILP,0.05,4.423359650266413,408.039426111005
adult_small,Sex,2,15,scalable_fmmd_ILP,0.05,3.8935076965804782,-,-,-,0.20765443519921972
Adult_small,Sex,2,15,Alg1,0.05,3.369680699362955,62.1,0.0,0.1791258890007157,0.1791258890007157
Adult_small,Sex,2,15,Alg2,0.05,3.514541359194401,88.3,0.0,0.3451783272998,0.3451783272998
Adult_small,Sex,2,15,FairGreedyFlow,0.05,1.6850106202685757,-,-,-,0.1417786478989001
adult_small,Sex,2,20,FairSwap,0.05,3.0369291393095916,-,-,-,0.1653045043007296
adult_small,Sex,2,20,FairFlow,0.05,2.2310579270868733,-,-,-,0.18608303790024366
adult_small,Sex,2,20,fmmd_ILP,0.05,3.7614733844162718,627.0533803149956
adult_small,Sex,2,20,scalable_fmmd_ILP,0.05,3.408359065324575,-,-,-,0.2743951729993569
Adult_small,Sex,2,20,Alg1,0.05,2.9024452365340863,82.0,0.0,0.24541994849860202,0.24541994849860202
Adult_small,Sex,2,20,Alg2,0.05,2.9566307532198706,118.9,0.0,0.552591821797978,0.552591821797978
Adult_small,Sex,2,20,FairGreedyFlow,0.05,1.4513273507008222,-,-,-,0.20504152790090302
adult_small,Sex,2,25,FairSwap,0.05,2.4952857600276217,-,-,-,0.19662660059984774
adult_small,Sex,2,25,FairFlow,0.05,1.9596133204987427,-,-,-,0.2372104745001707
adult_small,Sex,2,25,fmmd_ILP,0.05,3.3591382524647595,929.3533516559983
adult_small,Sex,2,25,scalable_fmmd_ILP,0.05,3.035151713786286,-,-,-,0.34544929489929926
Adult_small,Sex,2,25,Alg1,0.05,2.5331353316175234,95.7,0.0,0.2919311981000646,0.2919311981000646
Adult_small,Sex,2,25,Alg2,0.05,2.7375769280378,143.6,0.0,0.7038367519009625,0.7038367519009625
Adult_small,Sex,2,25,FairGreedyFlow,0.05,1.2505448356632298,-,-,-,0.26893405160080874
adult_small,Sex,2,30,FairSwap,0.05,2.273790433769677,-,-,-,0.24514637179963755
adult_small,Sex,2,30,FairFlow,0.05,1.810360213502964,-,-,-,0.29736676159955094
adult_small,Sex,2,30,fmmd_ILP,0.05,3.083776532262674,957.2111749189935
adult_small,Sex,2,30,scalable_fmmd_ILP,0.05,2.7868466514729757,-,-,-,0.4112250500009395
Adult_small,Sex,2,30,Alg1,0.05,2.4380242388091515,115.6,0.0,0.39337686080034473,0.39337686080034473
Adult_small,Sex,2,30,Alg2,0.05,2.5243058352992054,155.6,0.0,0.915922413401131,0.915922413401131
Adult_small,Sex,2,30,FairGreedyFlow,0.05,1.1874175748988742,-,-,-,0.3210137604983174
adult_small,Sex,2,35,FairSwap,0.05,2.2634778045600954,-,-,-,0.29192199259996415
adult_small,Sex,2,35,FairFlow,0.05,1.7489238406446055,-,-,-,0.3685721593014023
adult_small,Sex,2,35,fmmd_ILP,0.05,2.9120721016145876,1729.7848236680002
adult_small,Sex,2,35,scalable_fmmd_ILP,0.05,2.627327578514184,-,-,-,0.49032228299984126
Adult_small,Sex,2,35,Alg1,0.05,2.256992918759352,134.9,0.0,0.49814268309855836,0.49814268309855836
Adult_small,Sex,2,35,Alg2,0.05,2.3128965723705273,181.4,0.0,1.2616958227008581,1.2616958227008581
Adult_small,Sex,2,35,FairGreedyFlow,0.05,1.1075700614869426,-,-,-,0.3976314272993477
adult_small,Sex,2,40,FairSwap,0.05,2.1762032363081802,-,-,-,0.32669637809958657
adult_small,Sex,2,40,FairFlow,0.05,1.6471181682519869,-,-,-,0.4301511568999558
adult_small,Sex,2,40,fmmd_ILP,0.05,2.763582280881284,1129.6975687070008
adult_small,Sex,2,40,scalable_fmmd_ILP,0.05,2.5262644711207978,-,-,-,0.5429515504001756
Adult_small,Sex,2,40,Alg1,0.05,2.071089546153028,98.7,0.0,0.5138566219007771,0.5138566219007771
Adult_small,Sex,2,40,Alg2,0.05,2.082729918459152,103.7,0.0,0.5477991806998034,0.5477991806998034
Adult_small,Sex,2,40,FairGreedyFlow,0.05,1.6962639697443609,-,-,-,0.22273362149935566
adult_small,Sex,2,45,FairSwap,0.05,2.1198998253472228,-,-,-,0.38058577130068444
adult_small,Sex,2,45,FairFlow,0.05,1.5521258769938364,-,-,-,0.5129309383999499
adult_small,Sex,2,45,fmmd_ILP,0.05,2.6288006095415453,1416.9499896480047
adult_small,Sex,2,45,scalable_fmmd_ILP,0.05,2.4066625054418624,-,-,-,0.6073191277988371
Adult_small,Sex,2,45,Alg1,0.05,2.0161657402497117,166.3,0.0,0.8339946580999822,0.8339946580999822
Adult_small,Sex,2,45,Alg2,0.05,2.082138238863182,215.8,0.0,1.938466105000407,1.938466105000407
Adult_small,Sex,2,45,FairGreedyFlow,0.05,1.163281085988233,-,-,-,0.47084777500058406
adult_small,Sex,2,50,FairSwap,0.05,2.0586458098068072,-,-,-,0.43221651379935794
adult_small,Sex,2,50,FairFlow,0.05,1.4166134033946616,-,-,-,0.6140463032992557
adult_small,Sex,2,50,fmmd_ILP,0.05,2.5451471439476734,770.3429615459972
adult_small,Sex,2,50,scalable_fmmd_ILP,0.05,2.28013047743409,-,-,-,0.688043276600365
Adult_small,Sex,2,50,Alg1,0.05,2.012598350747156,179.7,0.0,0.8622249634019681,0.8622249634019681
Adult_small,Sex,2,50,Alg2,0.05,2.008038952996679,239.8,0.0,2.330259850499715,2.330259850499715
Adult_small,Sex,2,50,FairGreedyFlow,0.05,0.8986397483081096,-,-,-,0.633890567299386
adult_small,Race,5,5,FairFlow,0.05,1.7980534714314658,-,-,-,0.051302078399749006
adult_small,Race,5,5,fmmd_ILP,0.05,4.735987099680277,-,-,-,192.30159394699876
adult_small,Race,5,5,scalable_fmmd_ILP,0.05,4.374785054149108,-,-,-,0.3408447385983891
Adult_small,Race,5,5,FairGreedyFlow,0.05,1.9093373097887738,-,-,-,0.08905603779858211
Adult_small,Race,5,5,Alg2,0.05,3.4095481488374637,39.3,0.0,0.14888459310095642,0.14888459310095642
adult_small,Race,5,10,FairFlow,0.05,1.7311229576172535,-,-,-,0.11315436699878774
adult_small,Race,5,10,fmmd_ILP,0.05,4.544640679291818,-,-,-,203.76344909999898
adult_small,Race,5,10,scalable_fmmd_ILP,0.05,4.005910844709997,-,-,-,0.37285580680108976
Adult_small,Race,5,10,FairGreedyFlow,0.05,1.3836867734850582,-,-,-,0.17404891890109866
Adult_small,Race,5,10,Alg2,0.05,2.8271064906980046,74.4,0.0,0.24393849769912776,0.24393849769912776
adult_small,Race,5,15,FairFlow,0.05,1.6268752643545632,-,-,-,0.18441714859945932
adult_small,Race,5,15,fmmd_ILP,0.05,4.315980857954192,-,-,-,201.29569972900208
adult_small,Race,5,15,scalable_fmmd_ILP,0.05,3.6719462693694878,-,-,-,0.3742779324995354
Adult_small,Race,5,15,FairGreedyFlow,0.05,0.992745137560043,-,-,-,0.26693042400074773
Adult_small,Race,5,15,Alg2,0.05,2.774360616520872,96.3,0.0,0.3671265604003565,0.3671265604003565
adult_small,Race,5,20,FairFlow,0.05,1.3242346310338255,-,-,-,0.2727309392997995
adult_small,Race,5,20,fmmd_ILP,0.05,3.601133923114635,-,-,-,333.15180621000036
adult_small,Race,5,20,scalable_fmmd_ILP,0.05,3.198273638044678,-,-,-,0.46415699709832553
Adult_small,Race,5,20,FairGreedyFlow,0.05,0.861644223672409,-,-,-,0.35021983820115565
Adult_small,Race,5,20,Alg2,0.05,2.409821548508843,123.9,0.0,0.5801783404007438,0.5801783404007438
adult_small,Race,5,25,FairFlow,0.05,1.264758791983218,-,-,-,0.3856538694999472
adult_small,Race,5,25,fmmd_ILP,0.05,3.315934295465156,-,-,-,431.2416877440046
adult_small,Race,5,25,scalable_fmmd_ILP,0.05,2.950798480605012,-,-,-,0.4929792353999801
Adult_small,Race,5,25,FairGreedyFlow,0.05,0.7401018450130763,-,-,-,0.4533529877990077
Adult_small,Race,5,25,Alg2,0.05,2.207308185926135,150.3,0.0,0.806292195100832,0.806292195100832
adult_small,Race,5,30,FairFlow,0.05,1.219270236133643,-,-,-,0.47097576090018267
adult_small,Race,5,30,fmmd_ILP,0.05,3.083776532262674,-,-,-,527.5029388670009
adult_small,Race,5,30,scalable_fmmd_ILP,0.05,2.7377636711012245,-,-,-,0.5212059290999604
Adult_small,Race,5,30,FairGreedyFlow,0.05,0.7240833634972793,-,-,-,0.5175757393000822
Adult_small,Race,5,30,Alg2,0.05,2.1478716955773187,159.5,0.0,0.9063413458992727,0.9063413458992727
adult_small,Race,5,35,FairFlow,0.05,0.9957959969298203,-,-,-,0.5891549102001591
adult_small,Race,5,35,fmmd_ILP,0.05,2.903770274667574,-,-,-,639.1891830640016
adult_small,Race,5,35,scalable_fmmd_ILP,0.05,2.5921059445091457,-,-,-,0.5608881573010877
Adult_small,Race,5,35,FairGreedyFlow,0.05,0.5975889781440283,-,-,-,0.6144689320011821
Adult_small,Race,5,35,Alg2,0.05,2.0881985328779527,184.1,0.0,1.1594719712993538,1.1594719712993538
adult_small,Race,5,40,FairFlow,0.05,1.0664562920150713,-,-,-,0.7380630272004055
adult_small,Race,5,40,fmmd_ILP,0.05,2.721011394654201,-,-,-,871.4177593580098
adult_small,Race,5,40,scalable_fmmd_ILP,0.05,2.472822083334047,-,-,-,0.684340021396929
Adult_small,Race,5,40,FairGreedyFlow,0.05,0.8691540960742309,-,-,-,0.43512625630100954
Adult_small,Race,5,40,Alg2,0.05,1.6244781315683574,102.6,0.0,0.4928848370007472,0.4928848370007472
adult_small,Race,5,45,FairFlow,0.05,1.1578061116594949,-,-,-,0.8868134995980654
adult_small,Race,5,45,fmmd_ILP,0.05,2.6288006095415453,-,-,-,817.8754272149963
adult_small,Race,5,45,scalable_fmmd_ILP,0.05,2.3909269103617534,-,-,-,0.6594219496997539
Adult_small,Race,5,45,FairGreedyFlow,0.05,0.6116054081419464,-,-,-,0.7623072761969525
Adult_small,Race,5,45,Alg2,0.05,1.8528348626073192,213.1,0.0,1.6723589467990678,1.6723589467990678
adult_small,Race,5,50,FairFlow,0.05,0.9723934637793412,-,-,-,1.0480231528024888
adult_small,Race,5,50,fmmd_ILP,0.05,2.5451471439476734,-,-,-,699.5094379130023
adult_small,Race,5,50,scalable_fmmd_ILP,0.05,2.265783472307387,-,-,-,0.763223728298908
Adult_small,Race,5,50,FairGreedyFlow,0.05,0.5065327341772694,-,-,-,0.8914403325979947
Adult_small,Race,5,50,Alg2,0.05,1.7915408578522798,228.0,0.0,2.127341611799784,2.127341611799784
adult_small,Both,10,10,FairFlow,0.05,0.8365153278561295,-,-,-,0.18856472870102153
adult_small,Both,10,10,fmmd_ILP,0.05,3.124100407230376,-,-,-,114.60927103400172
adult_small,Both,10,10,scalable_fmmd_ILP,0.05,2.8751485488245754,-,-,-,0.824310263596999
Adult_small,both,10,10,FairGreedyFlow,0.05,1.0259316345114557,-,-,-,0.343822516099317
Adult_small,both,10,10,Alg2,0.05,2.0392243008334012,106.6,0.0,0.3739701292986865,0.3739701292986865
adult_small,Both,10,15,FairFlow,0.05,0.8666554477781666,-,-,-,0.3681868485015002
adult_small,Both,10,15,fmmd_ILP,0.05,3.124100407230376,-,-,-,124.07245979800064
adult_small,Both,10,15,scalable_fmmd_ILP,0.05,2.8444335012884734,-,-,-,0.8466254163038684
Adult_small,both,10,15,FairGreedyFlow,0.05,0.7394512860284282,-,-,-,0.5493845349978074
Adult_small,both,10,15,Alg2,0.05,1.7478452223009184,143.1,0.0,0.6106917430006433,0.6106917430006433
adult_small,Both,10,20,FairFlow,0.05,0.8676451979206352,-,-,-,0.512975721200928
adult_small,Both,10,20,fmmd_ILP,0.05,3.124100407230376,-,-,-,127.25160962200607
adult_small,Both,10,20,scalable_fmmd_ILP,0.05,2.9582083454758292,-,-,-,0.599454974400578
Adult_small,both,10,20,FairGreedyFlow,0.05,0.6823813734114814,-,-,-,0.6983106967003551
Adult_small,both,10,20,Alg2,0.05,1.9259566249530657,185.8,0.0,0.9611182075968827,0.9611182075968827
