k,required points per color,0,1,10,11,12,13,2,3,4,5,6,7,8,9
25,2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
42,3,0.0,0.0,1.7999999999999998,0.0,0.2,0.0,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.2
61,5,0.6,0.0,0.6000000000000001,1.2000000000000002,0.6,0.0,0.4,1.0,0.0,0.6000000000000001,0.0,0.6,0.2,1.0
78,6,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
95,7,0.8,0.0,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
