k,required points per color,0,1,10,11,12,13,2,3,4,5,6,7,8,9
27,2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2
48,4,0.4,0.0,0.8,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.2,0.2
66,5,0.2,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.2,0.0,0.0
89,7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,1.2,0.0,0.0
107,8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
