k,required points per color,0,1,10,11,12,13,2,3,4,5,6,7,8,9
25,2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2
42,3,0.6000000000000001,0.4,0.6000000000000001,0.0,0.0,0.0,0.6,0.4,0.6,0.0,0.0,0.0,0.0,0.4
61,5,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.6000000000000001,0.0,0.2,0.0,0.6,0.0,0.6000000000000001
78,6,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
